application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3288,Male,FALSE,3.3,STEM,Black,650,5,Technology,NA
3289,Male,FALSE,3.2,Humanities,White,670,6,Nonprofit/Gov,NA
3290,Female,FALSE,3.16,Humanities,Hispanic,570,6,Health Care,NA
3291,Male,FALSE,2.98,STEM,Asian,570,5,CPG,NA
3292,Female,FALSE,3.45,STEM,Black,720,4,Consulting,NA
3293,Male,FALSE,3.23,STEM,Asian,690,7,Nonprofit/Gov,NA
3294,Female,FALSE,3.21,Business,White,630,6,Consulting,NA
3295,Male,TRUE,2.94,Humanities,NA,610,5,Technology,NA
3296,Male,FALSE,3.56,Humanities,Hispanic,740,5,Consulting,Admit
3297,Male,TRUE,3.05,Business,NA,600,3,Consulting,NA
3298,Female,FALSE,3.17,Business,Hispanic,610,7,Technology,NA
3299,Male,TRUE,3.24,Humanities,NA,640,5,Financial Services,NA
3300,Male,TRUE,3.43,STEM,NA,700,6,PE/VC,Admit
3301,Male,FALSE,3.07,Humanities,Asian,650,4,Consulting,NA
3302,Male,FALSE,3.26,Humanities,White,590,7,CPG,NA
3303,Male,TRUE,2.9,Humanities,NA,610,4,Investment Management,NA
3304,Male,FALSE,3.3,Humanities,White,620,5,Consulting,NA
3305,Male,FALSE,3.49,Business,Black,690,4,Health Care,NA
3306,Male,FALSE,3.43,Humanities,White,710,5,Consulting,NA
3307,Male,FALSE,3.29,STEM,Asian,700,5,PE/VC,NA
3308,Male,FALSE,2.99,Business,White,570,5,Health Care,NA
3309,Female,FALSE,3.43,Business,White,730,4,Nonprofit/Gov,Admit
3310,Male,FALSE,3.41,Humanities,White,760,4,Financial Services,Admit
3311,Male,FALSE,3.19,Business,White,670,4,CPG,NA
3312,Female,FALSE,3.13,Humanities,Hispanic,770,4,Consulting,NA
3313,Male,FALSE,3.3,STEM,White,650,7,Financial Services,NA
3314,Female,FALSE,3.16,STEM,Black,590,6,PE/VC,NA
3315,Male,FALSE,3.16,Humanities,Asian,680,7,Health Care,NA
3316,Female,TRUE,3.26,Humanities,NA,590,5,Investment Banking,NA
3317,Male,FALSE,3.34,STEM,Asian,640,6,CPG,NA
3318,Male,FALSE,2.97,STEM,Asian,590,4,PE/VC,NA
3319,Male,TRUE,3.16,Business,NA,700,6,Financial Services,NA
3320,Male,FALSE,3.27,Humanities,Asian,580,5,Other,NA
3321,Male,FALSE,3.25,STEM,White,690,6,Consulting,NA
3322,Female,FALSE,3.09,Humanities,Hispanic,640,6,Financial Services,NA
3323,Female,TRUE,3.23,Humanities,NA,640,4,PE/VC,NA
3324,Male,FALSE,3.53,Business,Hispanic,710,6,Consulting,NA
3325,Female,FALSE,3.23,Humanities,Black,620,5,Real Estate,NA
3326,Female,FALSE,3.04,Business,Hispanic,580,4,Consulting,NA
3327,Male,FALSE,3.46,STEM,White,690,6,Consulting,Admit
3328,Male,FALSE,3.07,Business,White,620,5,Consulting,NA
3329,Female,FALSE,3.09,Humanities,Black,640,4,Consulting,NA
3330,Male,TRUE,3.34,Humanities,NA,600,5,Nonprofit/Gov,NA
3331,Female,FALSE,3.11,Business,Other,650,6,PE/VC,NA
3332,Male,TRUE,3.35,Humanities,NA,660,4,Financial Services,NA
3333,Female,TRUE,2.93,Business,NA,600,6,Consulting,NA
3334,Male,FALSE,3.13,Business,Asian,630,3,Consulting,NA
3335,Male,TRUE,3.47,STEM,NA,690,5,Nonprofit/Gov,NA
3336,Male,TRUE,3.44,Humanities,NA,630,5,Consulting,NA
3337,Female,FALSE,3.16,STEM,White,600,5,Consulting,NA
3338,Male,FALSE,3.24,Business,White,590,4,Nonprofit/Gov,NA
3339,Male,FALSE,3.17,STEM,White,580,6,Consulting,NA
3340,Male,FALSE,3.17,Humanities,Black,610,5,Consulting,NA
3341,Male,TRUE,3.34,Business,NA,750,6,Financial Services,Admit
3342,Female,TRUE,3.54,STEM,NA,770,5,Consulting,Admit
3343,Male,FALSE,3.42,Humanities,Hispanic,740,4,Financial Services,NA
3344,Male,FALSE,3.2,Humanities,Asian,660,5,Consulting,NA
3345,Female,FALSE,3.59,Humanities,White,740,5,Other,Admit
3346,Male,FALSE,2.98,Humanities,White,570,4,Consulting,NA
3347,Male,FALSE,3.26,STEM,White,660,5,Investment Management,NA
3348,Female,TRUE,3.43,Business,NA,620,4,Consulting,NA
3349,Male,FALSE,3.46,Business,Other,710,5,Health Care,NA
3350,Female,FALSE,3.22,STEM,White,590,5,Energy,NA
3351,Male,TRUE,3.1,STEM,NA,620,6,Nonprofit/Gov,NA
3352,Female,TRUE,3.11,Business,NA,590,5,Technology,NA
3353,Male,TRUE,3.27,Humanities,NA,690,5,PE/VC,NA
3354,Female,FALSE,3.06,Humanities,White,590,5,Health Care,NA
3355,Male,TRUE,3.01,STEM,NA,660,4,Investment Banking,NA
3356,Female,FALSE,3.06,STEM,Black,620,5,PE/VC,NA
3357,Male,FALSE,3.16,Humanities,Asian,670,4,Nonprofit/Gov,NA
3358,Male,TRUE,3.16,Business,NA,610,3,PE/VC,NA
3359,Male,FALSE,3.04,STEM,Asian,570,6,Technology,NA
3360,Male,FALSE,3.32,Humanities,Asian,740,4,Consulting,Admit
3361,Female,TRUE,3.13,Humanities,NA,630,7,Consulting,NA
3362,Male,TRUE,3.48,Business,NA,660,6,Technology,Admit
3363,Female,FALSE,3.24,STEM,White,600,4,Other,NA
3364,Male,TRUE,3.36,Business,NA,770,4,PE/VC,Admit
3365,Male,TRUE,3.38,Humanities,NA,640,4,Financial Services,NA
3366,Female,FALSE,2.93,STEM,Black,590,6,Nonprofit/Gov,NA
3367,Male,FALSE,3.17,STEM,Black,600,4,Consulting,NA
3368,Male,FALSE,3.19,Humanities,Black,650,5,Consulting,NA
3369,Female,FALSE,3.25,STEM,Black,620,5,Consulting,NA
3370,Female,FALSE,2.96,Business,White,570,5,Real Estate,NA
3371,Male,FALSE,3.26,Business,White,640,6,Investment Banking,NA
3372,Female,TRUE,3.28,Business,NA,680,3,Consulting,NA
3373,Male,FALSE,3.25,Humanities,Black,620,6,Investment Banking,NA
3374,Female,FALSE,3.12,Humanities,Black,680,4,Real Estate,NA
3375,Female,FALSE,3.07,Humanities,White,570,5,PE/VC,NA
3376,Male,TRUE,3.43,Humanities,NA,780,5,Investment Banking,NA
3377,Male,TRUE,3.13,Humanities,NA,660,5,Investment Banking,NA
3378,Male,TRUE,3.55,STEM,NA,740,5,PE/VC,NA
3379,Male,FALSE,3.44,Business,Hispanic,720,8,Technology,NA
3380,Male,FALSE,3.44,STEM,Black,670,7,Nonprofit/Gov,Waitlist
3381,Female,TRUE,3.21,Humanities,NA,650,4,Investment Banking,NA
3382,Female,FALSE,3.25,STEM,White,640,7,Technology,NA
3383,Male,FALSE,3.19,Humanities,Black,680,5,Health Care,NA
3384,Female,TRUE,3.07,Humanities,NA,570,6,Consulting,NA
3385,Female,TRUE,3.13,Business,NA,620,4,Investment Banking,NA
3386,Male,TRUE,3.36,Business,NA,620,5,PE/VC,NA
3387,Male,TRUE,2.97,STEM,NA,570,5,Investment Banking,NA
3388,Male,FALSE,3.26,Humanities,Asian,700,4,Consulting,NA
3389,Male,FALSE,3.11,STEM,Asian,630,5,Health Care,NA
3390,Female,TRUE,3.21,Humanities,NA,630,5,Investment Banking,NA
3391,Female,TRUE,3.15,STEM,NA,660,4,Other,NA
3392,Male,TRUE,3.18,Humanities,NA,630,6,Consulting,NA
3393,Male,FALSE,3.43,Business,White,650,6,Consulting,NA
3394,Female,FALSE,3.53,Humanities,Hispanic,780,6,Nonprofit/Gov,Admit
3395,Male,FALSE,3.21,Business,Asian,680,7,PE/VC,NA
3396,Male,FALSE,3.14,Humanities,White,570,7,PE/VC,NA
3397,Male,FALSE,3.27,STEM,Other,670,5,Financial Services,Admit
3398,Male,FALSE,3.59,Humanities,Black,760,4,PE/VC,NA
3399,Female,FALSE,3.14,STEM,Hispanic,570,4,Consulting,NA
3400,Male,FALSE,3.13,Humanities,Asian,690,3,PE/VC,NA
3401,Female,FALSE,3.46,Business,Black,780,5,Investment Banking,NA
3402,Female,FALSE,2.87,Humanities,White,570,5,PE/VC,NA
3403,Female,FALSE,3.34,Business,Black,640,4,Consulting,NA
3404,Female,FALSE,3.44,Humanities,White,750,5,PE/VC,NA
3405,Female,FALSE,3.43,Humanities,White,780,5,Consulting,NA
3406,Male,FALSE,2.97,Business,Black,580,6,Real Estate,NA
3407,Male,FALSE,3.43,Humanities,Hispanic,760,7,Consulting,NA
3408,Female,TRUE,3.11,Humanities,NA,620,4,Technology,NA
3409,Female,TRUE,3.24,STEM,NA,740,5,Investment Management,Admit
3410,Female,TRUE,3.49,Business,NA,680,3,PE/VC,Admit
3411,Male,FALSE,3.38,Humanities,White,720,5,Investment Banking,Admit
3412,Male,TRUE,3.04,STEM,NA,590,5,Consulting,NA
3413,Female,TRUE,3.52,Business,NA,610,5,Consulting,NA
3414,Female,FALSE,3.14,STEM,White,620,5,Technology,NA
3415,Male,FALSE,3.19,Humanities,Other,670,5,Nonprofit/Gov,NA
3416,Female,FALSE,3.12,Humanities,Asian,570,4,PE/VC,NA
3417,Male,FALSE,3.02,Humanities,Asian,620,4,Consulting,NA
3418,Female,TRUE,3.3,Humanities,NA,720,4,Other,NA
3419,Female,TRUE,3.07,Humanities,NA,600,6,Technology,NA
3420,Male,FALSE,3.19,STEM,Asian,670,4,Consulting,NA
3421,Female,TRUE,3.29,Humanities,NA,690,4,Technology,NA
3422,Male,TRUE,3.36,STEM,NA,720,6,Consulting,NA
3423,Male,FALSE,3.28,STEM,White,650,5,PE/VC,NA
3424,Female,FALSE,3.24,Humanities,Black,670,6,Technology,NA
3425,Male,FALSE,3.42,STEM,White,640,5,Investment Banking,NA
3426,Female,FALSE,3.37,Humanities,Asian,700,4,Health Care,NA
3427,Male,FALSE,3.16,STEM,Asian,580,5,PE/VC,NA
3428,Male,TRUE,3.1,Humanities,NA,570,4,PE/VC,NA
3429,Female,TRUE,3.23,STEM,NA,650,6,Investment Banking,NA
3430,Female,FALSE,3.03,Humanities,White,620,6,Nonprofit/Gov,NA
3431,Male,TRUE,3.27,STEM,NA,710,3,Nonprofit/Gov,NA
3432,Male,FALSE,3.35,Humanities,Asian,660,5,Nonprofit/Gov,NA
3433,Male,TRUE,3.38,Humanities,NA,690,6,Consulting,NA
3434,Male,FALSE,3.39,Humanities,White,650,5,PE/VC,NA
3435,Male,FALSE,3.14,Business,Black,660,3,Investment Management,NA
3436,Female,TRUE,3.3,STEM,NA,650,4,Nonprofit/Gov,NA
3437,Male,FALSE,3.13,STEM,Asian,650,5,Nonprofit/Gov,NA
3438,Female,TRUE,3.13,Humanities,NA,690,4,Nonprofit/Gov,NA
3439,Female,FALSE,3.24,STEM,Asian,610,6,Consulting,NA
3440,Female,FALSE,3.23,STEM,Hispanic,680,5,Investment Banking,NA
3441,Female,TRUE,3.06,Business,NA,600,5,Investment Banking,NA
3442,Male,TRUE,3.17,Business,NA,580,7,Technology,NA
3443,Female,FALSE,3.67,Humanities,Black,720,6,Consulting,Admit
3444,Female,FALSE,3.31,Humanities,White,690,5,Consulting,Admit
3445,Female,FALSE,2.87,STEM,White,610,6,Nonprofit/Gov,NA
3446,Male,FALSE,3.25,Humanities,White,700,5,Investment Banking,Waitlist
3447,Female,FALSE,3.12,STEM,Asian,600,4,Consulting,NA
3448,Female,FALSE,3.05,Humanities,Black,570,6,Nonprofit/Gov,NA
3449,Male,TRUE,3.37,Humanities,NA,630,6,Technology,NA
3450,Male,FALSE,3.45,Business,White,770,7,Consulting,Admit
3451,Male,FALSE,3.03,Business,White,570,5,Media/Entertainment,NA
3452,Female,FALSE,3.07,Business,White,680,6,Consulting,NA
3453,Female,FALSE,2.99,Humanities,Asian,650,5,Consulting,NA
3454,Male,FALSE,3.35,Business,White,710,4,Consulting,NA
3455,Female,FALSE,3.01,STEM,White,580,5,Technology,NA
3456,Male,TRUE,3.34,STEM,NA,700,6,Nonprofit/Gov,NA
3457,Male,TRUE,3.09,Humanities,NA,620,4,Investment Banking,NA
3458,Male,TRUE,3.23,Business,NA,680,5,Consulting,Admit
3459,Male,FALSE,3.07,Business,Asian,610,6,Consulting,NA
3460,Male,TRUE,3.31,Humanities,NA,710,4,Consulting,NA
3461,Male,TRUE,3.17,STEM,NA,590,5,Consulting,NA
3462,Female,FALSE,3.03,Humanities,Other,610,5,Investment Banking,NA
3463,Female,FALSE,3.4,Humanities,Asian,690,5,Nonprofit/Gov,Admit
3464,Male,FALSE,3.27,STEM,White,620,5,Consulting,NA
3465,Male,FALSE,3.02,Humanities,Black,570,4,Consulting,NA
3466,Male,FALSE,3.35,STEM,Black,670,5,Financial Services,NA
3467,Male,FALSE,3.23,Humanities,Asian,650,5,Nonprofit/Gov,NA
3468,Female,FALSE,3.14,Business,Black,670,5,Consulting,NA
3469,Male,FALSE,3.24,Business,Black,650,6,PE/VC,NA
3470,Male,TRUE,3.38,STEM,NA,670,5,Investment Banking,NA
3471,Male,FALSE,3.27,Business,White,610,6,PE/VC,NA
3472,Female,FALSE,3.33,Humanities,Black,580,6,Financial Services,NA
3473,Female,FALSE,3,Business,White,620,3,Consulting,NA
3474,Male,FALSE,3.47,STEM,Hispanic,640,4,Financial Services,NA
3475,Female,TRUE,3.21,STEM,NA,660,6,Consulting,NA
3476,Male,TRUE,3.16,Humanities,NA,680,5,Consulting,NA
3477,Male,FALSE,3.38,Humanities,Asian,640,5,CPG,NA
3478,Male,FALSE,3.45,Humanities,Other,620,4,Technology,NA
3479,Male,FALSE,3.16,Business,Black,620,4,Financial Services,NA
3480,Female,FALSE,3.05,Business,Black,610,3,Consulting,NA
3481,Male,TRUE,3.04,Humanities,NA,650,7,Consulting,NA
3482,Female,TRUE,3.21,STEM,NA,670,2,Investment Banking,NA
3483,Male,FALSE,3.38,STEM,White,680,4,Nonprofit/Gov,NA
3484,Male,FALSE,3.39,STEM,White,710,4,Technology,NA
3485,Male,TRUE,3.19,Business,NA,690,6,CPG,NA
3486,Female,FALSE,3.51,Humanities,Hispanic,710,6,Health Care,Admit
3487,Male,TRUE,3.29,Business,NA,670,4,CPG,Admit
3488,Male,FALSE,3.22,Humanities,Black,570,6,Health Care,NA
3489,Male,TRUE,3.26,STEM,NA,660,3,Investment Management,NA
3490,Female,FALSE,3.24,STEM,Hispanic,600,5,Consulting,NA
3491,Female,TRUE,3.26,Humanities,NA,620,5,Nonprofit/Gov,NA
3492,Female,TRUE,3.25,Business,NA,680,4,Nonprofit/Gov,NA
3493,Male,TRUE,3.14,Humanities,NA,640,6,Other,NA
3494,Female,TRUE,3.38,Humanities,NA,670,6,Investment Banking,NA
3495,Male,FALSE,3.51,Humanities,White,700,6,Consulting,Admit
3496,Female,FALSE,3.32,Business,Asian,630,4,Nonprofit/Gov,NA
3497,Female,TRUE,3.11,Humanities,NA,660,5,Technology,NA
3498,Male,FALSE,3.48,Business,Black,620,3,Consulting,NA
3499,Female,FALSE,3.18,Humanities,White,580,4,PE/VC,NA
3500,Male,FALSE,3.42,Business,Asian,670,5,Other,NA
3501,Female,TRUE,3.52,STEM,NA,730,5,Consulting,NA
3502,Male,TRUE,3.23,Business,NA,610,7,Technology,NA
3503,Male,FALSE,3.13,Business,White,630,5,PE/VC,NA
3504,Male,TRUE,3.26,Business,NA,660,5,Media/Entertainment,NA
3505,Male,TRUE,3.49,STEM,NA,640,6,Consulting,NA
3506,Male,TRUE,3.27,STEM,NA,670,5,Consulting,Waitlist
3507,Female,FALSE,3.15,STEM,White,660,5,Consulting,NA
3508,Female,FALSE,3.32,Humanities,Black,670,5,Nonprofit/Gov,NA
3509,Male,TRUE,3.18,STEM,NA,680,3,PE/VC,NA
3510,Female,FALSE,3.32,Humanities,Asian,580,6,Technology,NA
3511,Female,TRUE,3.31,Humanities,NA,610,5,Technology,NA
3512,Female,TRUE,3.11,Business,NA,590,6,Other,NA
3513,Female,FALSE,3.16,Humanities,Asian,620,7,Investment Banking,NA
3514,Male,TRUE,3.09,STEM,NA,730,5,Media/Entertainment,NA
3515,Female,FALSE,3.02,Business,Black,660,6,Nonprofit/Gov,NA
3516,Female,FALSE,3.36,Humanities,Black,710,5,Consulting,Admit
3517,Male,FALSE,3,Business,Black,650,6,Technology,NA
3518,Male,FALSE,3.23,Humanities,Hispanic,670,6,PE/VC,NA
3519,Female,FALSE,3.42,Business,White,650,4,PE/VC,NA
3520,Female,FALSE,3.54,Business,Asian,710,5,Nonprofit/Gov,NA
3521,Male,FALSE,3.15,Humanities,Asian,600,2,Investment Banking,NA
3522,Female,FALSE,3.23,Business,Black,620,6,Consulting,NA
3523,Male,FALSE,3.28,Business,Black,670,5,Consulting,NA
3524,Male,FALSE,3.34,Business,White,650,6,Health Care,NA
3525,Male,FALSE,2.8,Business,White,570,6,Consulting,NA
3526,Male,FALSE,3.49,STEM,White,660,6,PE/VC,NA
3527,Male,FALSE,3.29,Humanities,Black,600,4,CPG,NA
3528,Male,FALSE,3.19,STEM,Black,650,6,PE/VC,NA
3529,Female,TRUE,3.23,STEM,NA,650,6,Nonprofit/Gov,NA
3530,Female,FALSE,3.38,Humanities,Asian,630,5,Financial Services,NA
3531,Male,FALSE,3.15,Humanities,Asian,640,5,Other,NA
3532,Male,TRUE,3.09,Business,NA,620,5,Financial Services,NA
3533,Female,FALSE,3.28,Humanities,White,670,8,Consulting,Admit
3534,Male,FALSE,3.21,Business,White,660,6,Health Care,NA
3535,Female,FALSE,3.04,Business,White,570,5,Consulting,NA
3536,Female,FALSE,3.12,Business,Black,570,4,Consulting,NA
3537,Male,FALSE,3.44,Business,White,620,5,Investment Banking,NA
3538,Male,FALSE,3.37,Business,White,620,5,Financial Services,NA
3539,Male,FALSE,3.54,STEM,Hispanic,740,5,Health Care,Admit
3540,Male,FALSE,3.5,Humanities,White,720,4,Technology,NA
3541,Male,FALSE,3.08,Humanities,Asian,590,4,Consulting,NA
3542,Male,TRUE,3.15,Business,NA,630,6,Other,NA
3543,Female,FALSE,3,Humanities,Black,630,7,Nonprofit/Gov,NA
3544,Male,FALSE,3.39,Business,Asian,610,5,Investment Banking,NA
3545,Male,FALSE,3.02,Humanities,Black,610,5,PE/VC,NA
3546,Male,TRUE,3.35,Humanities,NA,660,2,Real Estate,Admit
3547,Female,TRUE,3.11,Humanities,NA,640,5,PE/VC,NA
3548,Male,FALSE,3,STEM,Black,640,4,Consulting,NA
3549,Male,FALSE,3.21,STEM,Other,700,5,Consulting,NA
3550,Female,FALSE,3.24,Business,Black,680,7,Nonprofit/Gov,NA
3551,Male,FALSE,3.17,Business,Asian,680,6,Investment Banking,NA
3552,Male,TRUE,3.52,Business,NA,750,6,Consulting,Admit
3553,Male,FALSE,3.26,Humanities,White,680,5,Consulting,NA
3554,Female,FALSE,3.37,Business,Black,650,7,Health Care,NA
3555,Female,FALSE,3.29,Humanities,Asian,660,4,Consulting,NA
3556,Male,FALSE,3.36,Business,Black,760,8,Investment Management,NA
3557,Male,TRUE,3.23,Humanities,NA,640,6,PE/VC,NA
3558,Female,FALSE,3.19,Humanities,Other,570,6,Technology,NA
3559,Male,FALSE,3.46,Humanities,White,770,5,Health Care,NA
3560,Male,TRUE,3.42,Humanities,NA,680,5,Investment Banking,NA
3561,Male,FALSE,3.15,STEM,Black,660,5,Energy,NA
3562,Female,TRUE,3.23,Business,NA,600,5,PE/VC,NA
3563,Female,TRUE,3.35,Humanities,NA,650,5,CPG,NA
3564,Male,FALSE,3.32,Business,Black,630,5,Consulting,NA
3565,Male,FALSE,3.2,Business,Black,620,5,Health Care,NA
3566,Male,TRUE,3.2,STEM,NA,580,5,Investment Management,NA
3567,Male,FALSE,3.29,Business,White,710,4,Investment Management,NA
3568,Male,FALSE,3.44,Business,White,740,5,Financial Services,NA
3569,Male,FALSE,2.99,Business,Hispanic,680,4,Consulting,NA
3570,Male,FALSE,3.46,Business,Other,690,5,Consulting,NA
3571,Male,FALSE,3.55,Humanities,Black,710,5,Consulting,Admit
3572,Male,FALSE,3.34,Humanities,Asian,650,5,Consulting,NA
3573,Male,FALSE,3.4,STEM,White,640,5,Other,NA
3574,Male,FALSE,3.34,STEM,Asian,710,4,Technology,Admit
3575,Male,FALSE,3.22,Business,White,680,7,Consulting,NA
3576,Male,FALSE,3.26,STEM,Asian,640,4,Other,NA
3577,Female,FALSE,3.3,Humanities,Hispanic,660,4,Financial Services,Admit
3578,Male,FALSE,3.4,Business,Hispanic,670,4,PE/VC,Admit
3579,Female,FALSE,3.04,STEM,Other,580,5,Consulting,NA
3580,Male,FALSE,3.47,STEM,White,750,4,PE/VC,NA
3581,Male,FALSE,3.18,Humanities,Other,700,5,Consulting,NA
3582,Male,FALSE,3.28,Business,Asian,720,5,PE/VC,Admit
3583,Male,FALSE,3.41,STEM,Black,680,5,Technology,NA
3584,Female,FALSE,3.06,STEM,White,570,3,Financial Services,NA
3585,Female,TRUE,3.35,STEM,NA,670,5,Real Estate,NA
3586,Male,TRUE,3.42,STEM,NA,680,7,Consulting,NA
3587,Male,FALSE,3.29,Business,Hispanic,620,5,PE/VC,NA
3588,Male,FALSE,3.65,Humanities,Hispanic,730,6,Nonprofit/Gov,NA
3589,Male,TRUE,3.38,Humanities,NA,680,6,Investment Banking,NA
3590,Female,FALSE,3.16,Humanities,Hispanic,580,4,Investment Banking,NA
3591,Male,TRUE,3.58,Business,NA,720,3,Technology,NA
3592,Male,TRUE,3.53,Business,NA,730,4,PE/VC,Waitlist
3593,Male,FALSE,3.37,Humanities,Asian,660,4,Other,NA
3594,Female,FALSE,3.35,Humanities,White,700,5,PE/VC,Admit
3595,Female,FALSE,3.48,Business,Asian,640,5,PE/VC,NA
3596,Female,TRUE,3.15,Business,NA,650,6,Consulting,NA
3597,Female,FALSE,3.4,Business,Asian,710,7,Investment Management,NA
3598,Male,TRUE,3.35,Humanities,NA,730,6,Investment Management,Admit
3599,Male,FALSE,2.85,STEM,Asian,570,3,Consulting,NA
3600,Female,TRUE,3.34,STEM,NA,660,5,Consulting,NA
3601,Female,FALSE,3.51,Humanities,White,740,4,Consulting,NA
3602,Female,TRUE,3.25,Business,NA,650,6,Retail,NA
3603,Male,TRUE,3,Business,NA,650,6,Nonprofit/Gov,NA
3604,Female,TRUE,3.22,Humanities,NA,700,5,Consulting,NA
3605,Male,FALSE,3.14,STEM,Black,600,5,Technology,NA
3606,Male,FALSE,3.01,Humanities,White,580,5,Consulting,NA
3607,Female,FALSE,2.92,Humanities,Hispanic,570,4,Consulting,NA
3608,Male,FALSE,3.17,Humanities,White,640,3,Media/Entertainment,NA
3609,Male,FALSE,3.41,Humanities,Hispanic,670,4,Consulting,NA
3610,Male,TRUE,3.33,Humanities,NA,650,5,Investment Management,NA
3611,Male,FALSE,3.45,Humanities,Black,650,2,Technology,NA
3612,Male,FALSE,3.42,STEM,Black,700,5,Consulting,NA
3613,Female,FALSE,3.29,Humanities,Asian,740,4,PE/VC,Admit
3614,Male,TRUE,3.06,Business,NA,650,7,PE/VC,NA
3615,Female,FALSE,3.19,STEM,Black,610,4,Investment Banking,NA
3616,Female,FALSE,3.35,Business,Asian,690,6,Technology,Admit
3617,Male,FALSE,3.4,Humanities,Asian,710,4,Technology,NA
3618,Female,FALSE,3.23,Humanities,Asian,570,7,PE/VC,NA
3619,Male,FALSE,3.34,Business,Other,650,5,Other,NA
3620,Male,TRUE,3.5,Business,NA,660,3,Health Care,Admit
3621,Male,TRUE,3.18,Business,NA,620,4,Technology,NA
3622,Female,TRUE,3.33,Humanities,NA,640,6,Consulting,NA
3623,Male,FALSE,3.24,Business,White,600,6,Consulting,NA
3624,Male,FALSE,3.23,Business,Hispanic,650,4,Other,NA
3625,Female,FALSE,3.07,Business,White,640,6,Technology,NA
3626,Male,FALSE,3.08,Humanities,Black,630,5,Consulting,NA
3627,Male,FALSE,3.09,Humanities,White,630,3,Technology,NA
3628,Male,FALSE,3.35,Business,White,650,5,PE/VC,NA
3629,Female,TRUE,3.16,STEM,NA,580,7,Other,NA
3630,Male,TRUE,3.26,STEM,NA,600,6,Nonprofit/Gov,NA
3631,Male,TRUE,3.02,Humanities,NA,570,7,Technology,NA
3632,Female,TRUE,3.31,Humanities,NA,670,5,Real Estate,NA
3633,Female,TRUE,3.14,STEM,NA,610,3,Other,NA
3634,Male,FALSE,3.21,Humanities,Hispanic,690,5,PE/VC,Admit
3635,Male,FALSE,3.52,Humanities,Asian,760,7,Financial Services,NA
3636,Male,FALSE,3.25,Business,Asian,660,5,Consulting,NA
3637,Male,TRUE,3.26,Humanities,NA,610,5,Technology,NA
3638,Female,TRUE,2.78,Humanities,NA,570,6,Health Care,NA
3639,Male,FALSE,2.98,STEM,Black,580,5,Investment Banking,NA
3640,Female,FALSE,3.25,STEM,Asian,710,5,PE/VC,Admit
3641,Female,TRUE,3.18,Humanities,NA,610,5,Media/Entertainment,NA
3642,Male,FALSE,3.31,Humanities,Asian,650,4,Consulting,NA
3643,Male,FALSE,3.13,Humanities,White,630,5,Technology,NA
3644,Male,TRUE,3.55,STEM,NA,750,6,Health Care,Admit
3645,Male,FALSE,3.14,STEM,White,640,4,Health Care,NA
3646,Male,FALSE,3.36,STEM,Black,740,5,Financial Services,NA
3647,Male,FALSE,3.43,STEM,White,660,4,PE/VC,NA
3648,Female,FALSE,3.17,Humanities,White,700,4,Other,NA
3649,Female,FALSE,3.54,Business,White,780,5,Health Care,NA
3650,Male,TRUE,3.41,STEM,NA,670,5,Health Care,NA
3651,Male,FALSE,3.17,STEM,Hispanic,630,6,Nonprofit/Gov,NA
3652,Female,FALSE,3.03,STEM,Hispanic,570,3,PE/VC,NA
3653,Female,FALSE,3.21,Business,Asian,650,6,Consulting,NA
3654,Female,TRUE,3.07,Humanities,NA,580,6,Consulting,NA
3655,Female,FALSE,3.28,Business,White,680,6,Consulting,NA
3656,Male,FALSE,3.21,STEM,Asian,680,4,Consulting,NA
3657,Female,FALSE,3.34,Business,Asian,710,5,Other,NA
3658,Male,FALSE,3.08,STEM,White,620,4,Technology,NA
3659,Male,FALSE,3.3,Humanities,Black,650,4,Consulting,NA
3660,Male,FALSE,3.15,Humanities,White,590,4,Technology,NA
3661,Male,FALSE,3.34,STEM,Asian,690,4,Investment Banking,Admit
3662,Female,FALSE,3.45,Humanities,Black,720,5,Investment Banking,NA
3663,Male,FALSE,3.15,STEM,Black,640,3,Technology,NA
3664,Male,TRUE,3.28,Business,NA,660,6,Financial Services,Admit
3665,Female,TRUE,3.03,Humanities,NA,580,5,Financial Services,NA
3666,Male,FALSE,3.32,Humanities,Asian,680,6,PE/VC,NA
3667,Female,TRUE,3.02,Humanities,NA,600,6,Technology,NA
3668,Female,FALSE,3.19,Humanities,Black,660,6,Other,NA
3669,Female,FALSE,3.18,Humanities,Hispanic,620,7,Consulting,NA
3670,Male,FALSE,3.2,Humanities,Black,600,3,Nonprofit/Gov,NA
3671,Female,FALSE,3.03,Humanities,Black,570,3,Nonprofit/Gov,NA
3672,Male,FALSE,3.13,Business,White,610,5,Consulting,NA
3673,Male,FALSE,3.46,Humanities,Hispanic,680,4,Consulting,NA
3674,Female,FALSE,3.17,Business,Black,680,5,Consulting,NA
3675,Female,FALSE,3,Business,White,580,4,Consulting,NA
3676,Male,FALSE,3.25,Business,Asian,630,4,Nonprofit/Gov,NA
3677,Female,FALSE,3.19,Humanities,Black,680,5,Other,NA
3678,Female,FALSE,3.46,Business,White,690,7,Retail,NA
3679,Female,FALSE,3.18,Humanities,White,660,6,Media/Entertainment,NA
3680,Male,FALSE,3.3,Humanities,White,610,5,Consulting,NA
3681,Female,FALSE,3.1,Humanities,White,580,4,Nonprofit/Gov,NA
3682,Male,FALSE,3.28,Business,Black,700,5,Technology,Admit
3683,Male,TRUE,3.28,STEM,NA,590,6,PE/VC,NA
